pair_id,left_qid,right_qid,left_image_id,right_image_id,left_image_filename,right_image_filename,left_image_relative_path,right_image_relative_path,left_oss_url,right_oss_url,left_city,right_city,left_cluster,right_cluster,same_city,same_cluster,pair_type,left_right_random_seed,participant_slot,order_in_participant
PAIR_6247,Q197,Q413,CQ_3155321,CQ_2431106,Q197__cq_3155321_106.459387_29.483333.jpg,Q413__cq_2431106_106.547848_29.5394.jpg,images/Q197__cq_3155321_106.459387_29.483333.jpg,images/Q413__cq_2431106_106.547848_29.5394.jpg,,,chongqing,chongqing,8,3,True,False,same_city_cross_cluster,94466363,P_SLOT_202,28
PAIR_1046,Q017,Q036,CD_473004,CD_424456,Q017__cd_473004_104.0872845_30.6528863.jpg,Q036__cd_424456_104.1523875_30.69268644.jpg,images/Q017__cd_473004_104.0872845_30.6528863.jpg,images/Q036__cd_424456_104.1523875_30.69268644.jpg,,,chengdu,chengdu,2,6,True,False,same_city_cross_cluster,951225166,P_SLOT_202,29
PAIR_6097,Q362,Q345,CD_415365,CD_411637,Q362__cd_415365_104.075901_30.67912104.jpg,Q345__cd_411637_104.0903133_30.71652041.jpg,images/Q362__cd_415365_104.075901_30.67912104.jpg,images/Q345__cd_411637_104.0903133_30.71652041.jpg,,,chengdu,chengdu,15,10,True,False,same_city_cross_cluster,336270136,P_SLOT_202,30
PAIR_0946,Q239,Q117,CQ_3160428,CD_413707,Q239__cq_3160428_106.453085_29.552264.jpg,Q117__cd_413707_104.097414_30.70011319.jpg,images/Q239__cq_3160428_106.453085_29.552264.jpg,images/Q117__cd_413707_104.097414_30.70011319.jpg,,,chongqing,chengdu,15,19,False,False,cross_city_cross_cluster,908598299,P_SLOT_203,1
PAIR_1201,Q369,Q102,CD_472435,CD_473655,Q369__cd_472435_104.057078_30.62724127.jpg,Q102__cd_473655_104.0600019_30.65693068.jpg,images/Q369__cd_472435_104.057078_30.62724127.jpg,images/Q102__cd_473655_104.0600019_30.65693068.jpg,,,chengdu,chengdu,17,17,True,True,same_city_same_cluster,595831432,P_SLOT_203,2
PAIR_4380,Q175,Q305,CQ_712142,CD_414559,Q175__cq_712142_106.559725_29.556077.jpg,Q305__cd_414559_104.0379214_30.67703882.jpg,images/Q175__cq_712142_106.559725_29.556077.jpg,images/Q305__cd_414559_104.0379214_30.67703882.jpg,,,chongqing,chengdu,4,1,False,False,cross_city_cross_cluster,75946528,P_SLOT_203,3
PAIR_6369,Q033,Q340,CD_96711,CD_58448,Q033__cd_96711_104.0769391_30.67743626.jpg,Q340__cd_58448_104.1301421_30.62416855.jpg,images/Q033__cd_96711_104.0769391_30.67743626.jpg,images/Q340__cd_58448_104.1301421_30.62416855.jpg,,,chengdu,chengdu,5,9,True,False,same_city_cross_cluster,626199363,P_SLOT_203,4
PAIR_4596,Q444,Q209,CQ_3423657,CQ_2913771,Q444__cq_3423657_106.572971_29.519664.jpg,Q209__cq_2913771_106.506984_29.585227.jpg,images/Q444__cq_3423657_106.572971_29.519664.jpg,images/Q209__cq_2913771_106.506984_29.585227.jpg,,,chongqing,chongqing,11,10,True,False,same_city_cross_cluster,874149099,P_SLOT_203,5
PAIR_6254,Q160,Q464,CQ_717204,CQ_613319,Q160__cq_717204_106.559153_29.476584.jpg,Q464__cq_613319_106.464051_29.553143.jpg,images/Q160__cq_717204_106.559153_29.476584.jpg,images/Q464__cq_613319_106.464051_29.553143.jpg,,,chongqing,chongqing,1,15,True,False,same_city_cross_cluster,477740853,P_SLOT_203,6
PAIR_5905,Q287,Q105,CQ_2435217,CD_413471,Q287__cq_2435217_106.522504_29.528578.jpg,Q105__cd_413471_104.0679807_30.71027259.jpg,images/Q287__cq_2435217_106.522504_29.528578.jpg,images/Q105__cd_413471_104.0679807_30.71027259.jpg,,,chongqing,chengdu,22,17,False,False,cross_city_cross_cluster,398637180,P_SLOT_203,7
PAIR_7054,Q436,Q227,CQ_3305590,CQ_711484,Q436__cq_3305590_106.51657_29.575043.jpg,Q227__cq_711484_106.555874_29.606762.jpg,images/Q436__cq_3305590_106.51657_29.575043.jpg,images/Q227__cq_711484_106.555874_29.606762.jpg,,,chongqing,chongqing,9,13,True,False,same_city_cross_cluster,470754300,P_SLOT_203,8
PAIR_1147,Q016,Q465,CD_461159,CQ_603815,Q016__cd_461159_103.9962119_30.63818116.jpg,Q465__cq_603815_106.457731_29.553842.jpg,images/Q016__cd_461159_103.9962119_30.63818116.jpg,images/Q465__cq_603815_106.457731_29.553842.jpg,,,chengdu,chongqing,2,15,False,False,cross_city_cross_cluster,488405243,P_SLOT_203,9
PAIR_1437,Q071,Q217,CD_53464,CQ_630060,Q071__cd_53464_104.0210467_30.64478705.jpg,Q217__cq_630060_106.475495_29.459301.jpg,images/Q071__cd_53464_104.0210467_30.64478705.jpg,images/Q217__cq_630060_106.475495_29.459301.jpg,,,chengdu,chongqing,11,12,False,False,cross_city_cross_cluster,452356499,P_SLOT_203,10
PAIR_7284,Q352,Q221,CD_31002,CQ_3155995,Q352__cd_31002_103.9970401_30.6828821.jpg,Q221__cq_3155995_106.466887_29.533157.jpg,images/Q352__cd_31002_103.9970401_30.6828821.jpg,images/Q221__cq_3155995_106.466887_29.533157.jpg,,,chengdu,chongqing,12,12,False,True,cross_city_same_cluster,931610853,P_SLOT_203,11
PAIR_4761,Q313,Q469,CD_417602,CQ_686529,Q313__cd_417602_104.0210654_30.67989433.jpg,Q469__cq_686529_106.524892_29.503893.jpg,images/Q313__cd_417602_104.0210654_30.67989433.jpg,images/Q469__cq_686529_106.524892_29.503893.jpg,,,chengdu,chongqing,2,16,False,False,cross_city_cross_cluster,412613078,P_SLOT_203,12
PAIR_7150,Q235,Q360,CQ_3161447,CD_416206,Q235__cq_3161447_106.532064_29.500991.jpg,Q360__cd_416206_104.059703_30.69881149.jpg,images/Q235__cq_3161447_106.532064_29.500991.jpg,images/Q360__cd_416206_104.059703_30.69881149.jpg,,,chongqing,chengdu,14,14,False,True,cross_city_same_cluster,414416926,P_SLOT_203,13
PAIR_4863,Q307,Q138,CD_52207,CD_53590,Q307__cd_52207_104.1087192_30.64592402.jpg,Q138__cd_53590_104.1171096_30.65326601.jpg,images/Q307__cd_52207_104.1087192_30.64592402.jpg,images/Q138__cd_53590_104.1171096_30.65326601.jpg,,,chengdu,chengdu,1,22,True,False,same_city_cross_cluster,442569574,P_SLOT_203,14
PAIR_4616,Q215,Q440,CQ_3506101,CQ_3157640,Q215__cq_3506101_106.500227_29.457823.jpg,Q440__cq_3157640_106.483122_29.492916.jpg,images/Q215__cq_3506101_106.500227_29.457823.jpg,images/Q440__cq_3157640_106.483122_29.492916.jpg,,,chongqing,chongqing,11,10,True,False,same_city_cross_cluster,736151743,P_SLOT_203,15
PAIR_5931,Q314,Q173,CD_53622,CQ_3150921,Q314__cd_53622_104.1085936_30.64618793.jpg,Q173__cq_3150921_106.482799_29.518016.jpg,images/Q314__cd_53622_104.1085936_30.64618793.jpg,images/Q173__cq_3150921_106.482799_29.518016.jpg,,,chengdu,chongqing,3,3,False,True,cross_city_same_cluster,171232721,P_SLOT_203,16
PAIR_1737,Q124,Q475,CD_34722,CQ_650177,Q124__cd_34722_104.1009687_30.67620408.jpg,Q475__cq_650177_106.49377_29.591686.jpg,images/Q124__cd_34722_104.1009687_30.67620408.jpg,images/Q475__cq_650177_106.49377_29.591686.jpg,,,chengdu,chongqing,20,18,False,False,cross_city_cross_cluster,494254005,P_SLOT_203,17
PAIR_5255,Q375,Q031,CD_468274,CD_468473,Q375__cd_468274_104.1083306_30.62304367.jpg,Q031__cd_468473_104.0959516_30.62468896.jpg,images/Q375__cd_468274_104.1083306_30.62304367.jpg,images/Q031__cd_468473_104.0959516_30.62468896.jpg,,,chengdu,chengdu,18,5,True,False,same_city_cross_cluster,996450557,P_SLOT_203,18
PAIR_0429,Q220,Q222,CQ_3146289,CQ_641201,Q220__cq_3146289_106.476971_29.521411.jpg,Q222__cq_641201_106.482884_29.472298.jpg,images/Q220__cq_3146289_106.476971_29.521411.jpg,images/Q222__cq_641201_106.482884_29.472298.jpg,,,chongqing,chongqing,12,12,True,True,same_city_same_cluster,799628728,P_SLOT_203,19
PAIR_6782,Q240,Q361,CQ_629489,CD_54415,Q240__cq_629489_106.4788_29.498056.jpg,Q361__cd_54415_104.0837552_30.64097973.jpg,images/Q240__cq_629489_106.4788_29.498056.jpg,images/Q361__cd_54415_104.0837552_30.64097973.jpg,,,chongqing,chengdu,15,15,False,True,cross_city_same_cluster,102849025,P_SLOT_203,20
PAIR_0073,Q382,Q218,CD_96564,CQ_2913763,Q382__cd_96564_103.9988173_30.67757921.jpg,Q218__cq_2913763_106.514853_29.593525.jpg,images/Q382__cd_96564_103.9988173_30.67757921.jpg,images/Q218__cq_2913763_106.514853_29.593525.jpg,,,chengdu,chongqing,19,12,False,False,cross_city_cross_cluster,203668440,P_SLOT_203,21
PAIR_1626,Q397,Q007,CD_420902,CD_222881,Q397__cd_420902_104.0492904_30.70818039.jpg,Q007__cd_222881_104.0791077_30.62285627.jpg,images/Q397__cd_420902_104.0492904_30.70818039.jpg,images/Q007__cd_222881_104.0791077_30.62285627.jpg,,,chengdu,chengdu,23,1,True,False,same_city_cross_cluster,85038353,P_SLOT_203,22
PAIR_1919,Q081,Q341,CD_411668,CD_34028,Q081__cd_411668_104.0822826_30.71220749.jpg,Q341__cd_34028_104.0779767_30.68073184.jpg,images/Q081__cd_411668_104.0822826_30.71220749.jpg,images/Q341__cd_34028_104.0779767_30.68073184.jpg,,,chengdu,chengdu,13,9,True,False,same_city_cross_cluster,64696687,P_SLOT_203,23
PAIR_4141,Q247,Q328,CQ_599182,CD_221407,Q247__cq_599182_106.45012_29.560037.jpg,Q328__cd_221407_104.024246_30.71254736.jpg,images/Q247__cq_599182_106.45012_29.560037.jpg,images/Q328__cd_221407_104.024246_30.71254736.jpg,,,chongqing,chengdu,16,7,False,False,cross_city_cross_cluster,139745182,P_SLOT_203,24
PAIR_3599,Q267,Q380,CQ_3304439,CD_53554,Q267__cq_3304439_106.49648_29.596108.jpg,Q380__cd_53554_104.1162325_30.6664165.jpg,images/Q267__cq_3304439_106.49648_29.596108.jpg,images/Q380__cd_53554_104.1162325_30.6664165.jpg,,,chongqing,chengdu,19,19,False,True,cross_city_same_cluster,233486903,P_SLOT_203,25
PAIR_3166,Q121,Q265,CD_36521,CQ_3304530,Q121__cd_36521_104.032788_30.716084.jpg,Q265__cq_3304530_106.529176_29.592713.jpg,images/Q121__cd_36521_104.032788_30.716084.jpg,images/Q265__cq_3304530_106.529176_29.592713.jpg,,,chengdu,chongqing,19,19,False,True,cross_city_same_cluster,387813056,P_SLOT_203,26
PAIR_0875,Q374,Q179,CD_420749,CQ_663080,Q374__cd_420749_104.0421577_30.69939995.jpg,Q179__cq_663080_106.508601_29.573681.jpg,images/Q374__cd_420749_104.0421577_30.69939995.jpg,images/Q179__cq_663080_106.508601_29.573681.jpg,,,chengdu,chongqing,17,4,False,False,cross_city_cross_cluster,300410024,P_SLOT_203,27
PAIR_7474,Q286,Q127,CQ_3158838,CD_466326,Q286__cq_3158838_106.500084_29.557742.jpg,Q127__cd_466326_104.104616_30.60566608.jpg,images/Q286__cq_3158838_106.500084_29.557742.jpg,images/Q127__cd_466326_104.104616_30.60566608.jpg,,,chongqing,chengdu,22,20,False,False,cross_city_cross_cluster,616921911,P_SLOT_203,28
PAIR_6310,Q171,Q338,CQ_3503902,CD_56970,Q171__cq_3503902_106.437673_29.520333.jpg,Q338__cd_56970_104.128609_30.61915514.jpg,images/Q171__cq_3503902_106.437673_29.520333.jpg,images/Q338__cd_56970_104.128609_30.61915514.jpg,,,chongqing,chengdu,3,9,False,False,cross_city_cross_cluster,324102650,P_SLOT_203,29
PAIR_2863,Q403,Q153,CQ_650844,CQ_3307560,Q403__cq_650844_106.494784_29.538608.jpg,Q153__cq_3307560_106.486728_29.596466.jpg,images/Q403__cq_650844_106.494784_29.538608.jpg,images/Q153__cq_3307560_106.486728_29.596466.jpg,,,chongqing,chongqing,0,0,True,True,same_city_same_cluster,277741588,P_SLOT_203,30
PAIR_5882,Q017,Q412,CD_473004,CQ_3159901,Q017__cd_473004_104.0872845_30.6528863.jpg,Q412__cq_3159901_106.505291_29.516732.jpg,images/Q017__cd_473004_104.0872845_30.6528863.jpg,images/Q412__cq_3159901_106.505291_29.516732.jpg,,,chengdu,chongqing,2,2,False,True,cross_city_same_cluster,148703397,P_SLOT_204,1
PAIR_7174,Q120,Q064,CD_54553,CD_469344,Q120__cd_54553_104.0302201_30.65334812.jpg,Q064__cd_469344_104.110309_30.65141219.jpg,images/Q120__cd_54553_104.0302201_30.65334812.jpg,images/Q064__cd_469344_104.110309_30.65141219.jpg,,,chengdu,chengdu,19,10,True,False,same_city_cross_cluster,783005055,P_SLOT_204,2
PAIR_5111,Q206,Q209,CQ_2795563,CQ_2913771,Q206__cq_2795563_106.525219_29.559032.jpg,Q209__cq_2913771_106.506984_29.585227.jpg,images/Q206__cq_2795563_106.525219_29.559032.jpg,images/Q209__cq_2913771_106.506984_29.585227.jpg,,,chongqing,chongqing,10,10,True,True,same_city_same_cluster,636132754,P_SLOT_204,3
PAIR_4680,Q063,Q479,CD_466795,CQ_682633,Q063__cd_466795_104.071719_30.6124879.jpg,Q479__cq_682633_106.525744_29.509342.jpg,images/Q063__cd_466795_104.071719_30.6124879.jpg,images/Q479__cq_682633_106.525744_29.509342.jpg,,,chengdu,chongqing,10,20,False,False,cross_city_cross_cluster,209697092,P_SLOT_204,4
PAIR_1723,Q327,Q346,CD_237755,CD_48629,Q327__cd_237755_104.0373913_30.6178264.jpg,Q346__cd_48629_104.0060762_30.65684952.jpg,images/Q327__cd_237755_104.0373913_30.6178264.jpg,images/Q346__cd_48629_104.0060762_30.65684952.jpg,,,chengdu,chengdu,7,11,True,False,same_city_cross_cluster,347196029,P_SLOT_204,5
PAIR_7483,Q086,Q348,CD_418413,CD_49266,Q086__cd_418413_104.0368982_30.71360762.jpg,Q348__cd_49266_104.045732_30.60127282.jpg,images/Q086__cd_418413_104.0368982_30.71360762.jpg,images/Q348__cd_49266_104.045732_30.60127282.jpg,,,chengdu,chengdu,14,11,True,False,same_city_cross_cluster,241820771,P_SLOT_204,6
PAIR_6443,Q343,Q051,CD_411640,CD_414222,Q343__cd_411640_104.091018_30.71551685.jpg,Q051__cd_414222_104.0485178_30.68448394.jpg,images/Q343__cd_411640_104.091018_30.71551685.jpg,images/Q051__cd_414222_104.0485178_30.68448394.jpg,,,chengdu,chengdu,10,8,True,False,same_city_cross_cluster,565288509,P_SLOT_204,7
PAIR_1264,Q212,Q321,CQ_664018,CD_55512,Q212__cq_664018_106.502797_29.515364.jpg,Q321__cd_55512_104.060947_30.65420857.jpg,images/Q212__cq_664018_106.502797_29.515364.jpg,images/Q321__cd_55512_104.060947_30.65420857.jpg,,,chongqing,chengdu,10,5,False,False,cross_city_cross_cluster,740777142,P_SLOT_204,8
PAIR_3232,Q460,Q083,CQ_2434449,CD_415781,Q460__cq_2434449_106.537656_29.57606.jpg,Q083__cd_415781_104.0571186_30.69445424.jpg,images/Q460__cq_2434449_106.537656_29.57606.jpg,images/Q083__cd_415781_104.0571186_30.69445424.jpg,,,chongqing,chengdu,15,13,False,False,cross_city_cross_cluster,853071324,P_SLOT_204,9
PAIR_3364,Q035,Q364,CD_411547,CD_96925,Q035__cd_411547_104.1219299_30.70054126.jpg,Q364__cd_96925_104.0183805_30.69341749.jpg,images/Q035__cd_411547_104.1219299_30.70054126.jpg,images/Q364__cd_96925_104.0183805_30.69341749.jpg,,,chengdu,chengdu,6,16,True,False,same_city_cross_cluster,497441035,P_SLOT_204,10
PAIR_6063,Q053,Q229,CD_413805,CQ_594890,Q053__cd_413805_104.1247536_30.71138537.jpg,Q229__cq_594890_106.443008_29.508808.jpg,images/Q053__cd_413805_104.1247536_30.71138537.jpg,images/Q229__cq_594890_106.443008_29.508808.jpg,,,chengdu,chongqing,9,13,False,False,cross_city_cross_cluster,627945080,P_SLOT_204,11
PAIR_0614,Q176,Q375,CQ_3420983,CD_468274,Q176__cq_3420983_106.527629_29.489219.jpg,Q375__cd_468274_104.1083306_30.62304367.jpg,images/Q176__cq_3420983_106.527629_29.489219.jpg,images/Q375__cd_468274_104.1083306_30.62304367.jpg,,,chongqing,chengdu,4,18,False,False,cross_city_cross_cluster,762737946,P_SLOT_204,12
PAIR_0859,Q002,Q406,CD_32881,CQ_651294,Q002__cd_32881_104.1004167_30.71557227.jpg,Q406__cq_651294_106.491611_29.50286.jpg,images/Q002__cd_32881_104.1004167_30.71557227.jpg,images/Q406__cq_651294_106.491611_29.50286.jpg,,,chengdu,chongqing,0,1,False,False,cross_city_cross_cluster,92290603,P_SLOT_204,13
PAIR_0777,Q247,Q097,CQ_599182,CD_470368,Q247__cq_599182_106.45012_29.560037.jpg,Q097__cd_470368_104.110433_30.65851969.jpg,images/Q247__cq_599182_106.45012_29.560037.jpg,images/Q097__cd_470368_104.110433_30.65851969.jpg,,,chongqing,chengdu,16,16,False,True,cross_city_same_cluster,298118094,P_SLOT_204,14
PAIR_2699,Q177,Q027,CQ_603702,CD_40080,Q177__cq_603702_106.462833_29.555535.jpg,Q027__cd_40080_104.132001_30.67363656.jpg,images/Q177__cq_603702_106.462833_29.555535.jpg,images/Q027__cd_40080_104.132001_30.67363656.jpg,,,chongqing,chengdu,4,4,False,True,cross_city_same_cluster,754789685,P_SLOT_204,15
PAIR_4070,Q159,Q225,CQ_2423635,CQ_2923503,Q159__cq_2423635_106.473754_29.474413.jpg,Q225__cq_2923503_106.549731_29.580781.jpg,images/Q159__cq_2423635_106.473754_29.474413.jpg,images/Q225__cq_2923503_106.549731_29.580781.jpg,,,chongqing,chongqing,1,13,True,False,same_city_cross_cluster,626239740,P_SLOT_204,16
PAIR_2721,Q418,Q179,CQ_663349,CQ_663080,Q418__cq_663349_106.503123_29.550444.jpg,Q179__cq_663080_106.508601_29.573681.jpg,images/Q418__cq_663349_106.503123_29.550444.jpg,images/Q179__cq_663080_106.508601_29.573681.jpg,,,chongqing,chongqing,4,4,True,True,same_city_same_cluster,519106459,P_SLOT_204,17
PAIR_2289,Q007,Q253,CD_222881,CQ_2431841,Q007__cd_222881_104.0791077_30.62285627.jpg,Q253__cq_2431841_106.553052_29.522119.jpg,images/Q007__cd_222881_104.0791077_30.62285627.jpg,images/Q253__cq_2431841_106.553052_29.522119.jpg,,,chengdu,chongqing,1,17,False,False,cross_city_cross_cluster,143715981,P_SLOT_204,18
PAIR_0910,Q098,Q426,CD_421115,CQ_3153594,Q098__cd_421115_104.0176236_30.69910435.jpg,Q426__cq_3153594_106.513725_29.491139.jpg,images/Q098__cd_421115_104.0176236_30.69910435.jpg,images/Q426__cq_3153594_106.513725_29.491139.jpg,,,chengdu,chongqing,16,6,False,False,cross_city_cross_cluster,216255397,P_SLOT_204,19
PAIR_2369,Q317,Q187,CD_49691,CQ_753234,Q317__cd_49691_104.0580786_30.60599.jpg,Q187__cq_753234_106.599227_29.51154.jpg,images/Q317__cd_49691_104.0580786_30.60599.jpg,images/Q187__cq_753234_106.599227_29.51154.jpg,,,chengdu,chongqing,5,6,False,False,cross_city_cross_cluster,723921948,P_SLOT_204,20
PAIR_1456,Q493,Q096,CQ_672708,CD_414081,Q493__cq_672708_106.513721_29.538502.jpg,Q096__cd_414081_104.0429797_30.6890737.jpg,images/Q493__cq_672708_106.513721_29.538502.jpg,images/Q096__cd_414081_104.0429797_30.6890737.jpg,,,chongqing,chengdu,23,16,False,False,cross_city_cross_cluster,676762861,P_SLOT_204,21
PAIR_5880,Q155,Q390,CQ_2436449,CD_53623,Q155__cq_2436449_106.550457_29.501851.jpg,Q390__cd_53623_104.1084324_30.64668232.jpg,images/Q155__cq_2436449_106.550457_29.501851.jpg,images/Q390__cd_53623_104.1084324_30.64668232.jpg,,,chongqing,chengdu,0,21,False,False,cross_city_cross_cluster,258289582,P_SLOT_204,22
PAIR_3393,Q047,Q428,CD_416701,CQ_3307041,Q047__cd_416701_104.0936408_30.68988449.jpg,Q428__cq_3307041_106.557936_29.612308.jpg,images/Q047__cd_416701_104.0936408_30.68988449.jpg,images/Q428__cq_3307041_106.557936_29.612308.jpg,,,chengdu,chongqing,7,7,False,True,cross_city_same_cluster,802514862,P_SLOT_204,23
PAIR_2753,Q107,Q334,CD_468578,CD_417311,Q107__cd_468578_104.0771082_30.61744696.jpg,Q334__cd_417311_104.1195683_30.67713908.jpg,images/Q107__cd_468578_104.0771082_30.61744696.jpg,images/Q334__cd_417311_104.1195683_30.67713908.jpg,,,chengdu,chengdu,17,8,True,False,same_city_cross_cluster,431559768,P_SLOT_204,24
PAIR_1940,Q399,Q149,CD_413646,CD_413206,Q399__cd_413646_104.0863978_30.70294605.jpg,Q149__cd_413206_104.0746606_30.7219459.jpg,images/Q399__cd_413646_104.0863978_30.70294605.jpg,images/Q149__cd_413206_104.0746606_30.7219459.jpg,,,chengdu,chengdu,24,24,True,True,same_city_same_cluster,813856598,P_SLOT_204,25
PAIR_0893,Q219,Q230,CQ_2913732,CQ_640884,Q219__cq_2913732_106.525143_29.591695.jpg,Q230__cq_640884_106.484601_29.51615.jpg,images/Q219__cq_2913732_106.525143_29.591695.jpg,images/Q230__cq_640884_106.484601_29.51615.jpg,,,chongqing,chongqing,12,13,True,False,same_city_cross_cluster,372140799,P_SLOT_204,26
PAIR_0533,Q065,Q442,CD_470700,CQ_682750,Q065__cd_470700_104.0721524_30.62968255.jpg,Q442__cq_682750_106.523416_29.495682.jpg,images/Q065__cd_470700_104.0721524_30.62968255.jpg,images/Q442__cq_682750_106.523416_29.495682.jpg,,,chengdu,chongqing,10,10,False,True,cross_city_same_cluster,148388382,P_SLOT_204,27
PAIR_3864,Q013,Q193,CD_35249,CQ_3153485,Q013__cd_35249_104.014859_30.67352322.jpg,Q193__cq_3153485_106.490185_29.486368.jpg,images/Q013__cd_35249_104.014859_30.67352322.jpg,images/Q193__cq_3153485_106.490185_29.486368.jpg,,,chengdu,chongqing,1,7,False,False,cross_city_cross_cluster,307770887,P_SLOT_204,28
PAIR_4864,Q289,Q173,CQ_3157333,CQ_3150921,Q289__cq_3157333_106.489529_29.508582.jpg,Q173__cq_3150921_106.482799_29.518016.jpg,images/Q289__cq_3157333_106.489529_29.508582.jpg,images/Q173__cq_3150921_106.482799_29.518016.jpg,,,chongqing,chongqing,23,3,True,False,same_city_cross_cluster,195237846,P_SLOT_204,29
PAIR_3075,Q001,Q151,CD_221864,CQ_673121,Q001__cd_221864_103.9997959_30.62838486.jpg,Q151__cq_673121_106.513836_29.502859.jpg,images/Q001__cd_221864_103.9997959_30.62838486.jpg,images/Q151__cq_673121_106.513836_29.502859.jpg,,,chengdu,chongqing,0,0,False,True,cross_city_same_cluster,302374375,P_SLOT_204,30
PAIR_1877,Q293,Q051,CQ_659323,CD_414222,Q293__cq_659323_106.502322_29.580491.jpg,Q051__cd_414222_104.0485178_30.68448394.jpg,images/Q293__cq_659323_106.502322_29.580491.jpg,images/Q051__cd_414222_104.0485178_30.68448394.jpg,,,chongqing,chengdu,23,8,False,False,cross_city_cross_cluster,931914399,P_SLOT_205,1
PAIR_0362,Q264,Q040,CQ_2423343,CD_463225,Q264__cq_2423343_106.496553_29.505622.jpg,Q040__cd_463225_104.060964_30.60157191.jpg,images/Q264__cq_2423343_106.496553_29.505622.jpg,images/Q040__cd_463225_104.060964_30.60157191.jpg,,,chongqing,chengdu,19,7,False,False,cross_city_cross_cluster,410635084,P_SLOT_205,2
PAIR_0392,Q312,Q037,CD_422122,CD_424761,Q312__cd_422122_104.069569_30.67240983.jpg,Q037__cd_424761_104.1278949_30.67047324.jpg,images/Q312__cd_422122_104.069569_30.67240983.jpg,images/Q037__cd_424761_104.1278949_30.67047324.jpg,,,chengdu,chengdu,2,6,True,False,same_city_cross_cluster,192107779,P_SLOT_205,3
PAIR_4654,Q198,Q462,CQ_594178,CQ_3153956,Q198__cq_594178_106.443707_29.55647.jpg,Q462__cq_3153956_106.450854_29.520787.jpg,images/Q198__cq_594178_106.443707_29.55647.jpg,images/Q462__cq_3153956_106.450854_29.520787.jpg,,,chongqing,chongqing,8,15,True,False,same_city_cross_cluster,477993646,P_SLOT_205,4
PAIR_2170,Q490,Q139,CQ_3425032,CD_37532,Q490__cq_3425032_106.560052_29.543771.jpg,Q139__cd_37532_104.0018266_30.67652476.jpg,images/Q490__cq_3425032_106.560052_29.543771.jpg,images/Q139__cd_37532_104.0018266_30.67652476.jpg,,,chongqing,chengdu,22,22,False,True,cross_city_same_cluster,459689114,P_SLOT_205,5
PAIR_2728,Q487,Q164,CQ_721943,CQ_629422,Q487__cq_721943_106.56549_29.494576.jpg,Q164__cq_629422_106.479516_29.498419.jpg,images/Q487__cq_721943_106.56549_29.494576.jpg,images/Q164__cq_629422_106.479516_29.498419.jpg,,,chongqing,chongqing,22,2,True,False,same_city_cross_cluster,723328947,P_SLOT_205,6
PAIR_3256,Q270,Q132,CQ_663250,CD_476641,Q270__cq_663250_106.499369_29.553524.jpg,Q132__cd_476641_104.1447483_30.63654271.jpg,images/Q270__cq_663250_106.499369_29.553524.jpg,images/Q132__cd_476641_104.1447483_30.63654271.jpg,,,chongqing,chengdu,20,21,False,False,cross_city_cross_cluster,981094523,P_SLOT_205,7
PAIR_4344,Q235,Q147,CQ_3161447,CD_411845,Q235__cq_3161447_106.532064_29.500991.jpg,Q147__cd_411845_104.0948772_30.70170568.jpg,images/Q235__cq_3161447_106.532064_29.500991.jpg,images/Q147__cd_411845_104.0948772_30.70170568.jpg,,,chongqing,chengdu,14,24,False,False,cross_city_cross_cluster,837354063,P_SLOT_205,8
PAIR_1517,Q432,Q013,CQ_625426,CD_35249,Q432__cq_625426_106.474089_29.463568.jpg,Q013__cd_35249_104.014859_30.67352322.jpg,images/Q432__cq_625426_106.474089_29.463568.jpg,images/Q013__cd_35249_104.014859_30.67352322.jpg,,,chongqing,chengdu,8,1,False,False,cross_city_cross_cluster,654903464,P_SLOT_205,9
PAIR_5604,Q278,Q034,CQ_3421661,CD_479896,Q278__cq_3421661_106.572132_29.588066.jpg,Q034__cd_479896_104.1400316_30.66033152.jpg,images/Q278__cq_3421661_106.572132_29.588066.jpg,images/Q034__cd_479896_104.1400316_30.66033152.jpg,,,chongqing,chengdu,21,6,False,False,cross_city_cross_cluster,229826639,P_SLOT_205,10
PAIR_1595,Q041,Q042,CD_222023,CD_419642,Q041__cd_222023_104.0196819_30.6136203.jpg,Q042__cd_419642_104.0505021_30.72274266.jpg,images/Q041__cd_222023_104.0196819_30.6136203.jpg,images/Q042__cd_419642_104.0505021_30.72274266.jpg,,,chengdu,chengdu,7,7,True,True,same_city_same_cluster,145603589,P_SLOT_205,11
PAIR_0580,Q135,Q205,CD_53642,CQ_604263,Q135__cd_53642_104.1129321_30.66618359.jpg,Q205__cq_604263_106.45527_29.519213.jpg,images/Q135__cd_53642_104.1129321_30.66618359.jpg,images/Q205__cq_604263_106.45527_29.519213.jpg,,,chengdu,chongqing,21,9,False,False,cross_city_cross_cluster,248808496,P_SLOT_205,12
PAIR_4149,Q190,Q325,CQ_650646,CD_464996,Q190__cq_650646_106.495917_29.561839.jpg,Q325__cd_464996_104.0155993_30.62904742.jpg,images/Q190__cq_650646_106.495917_29.561839.jpg,images/Q325__cd_464996_104.0155993_30.62904742.jpg,,,chongqing,chengdu,6,6,False,True,cross_city_same_cluster,748781196,P_SLOT_205,13
